"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Jones Walker LLP","$40000","Texas Bankers Assn"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
"McIntyre & Lemon","$10000","American Bankers Insurance Assn"," James T McIntyre ","Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$205000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$205000",""," Clare Cusack ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$205000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$205000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Ogilvy Government Relations","$160000","American Bankers Assn"," Dee Buchanan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Jillien Williams Flores ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Kirsten T Johnson-Obey ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Jason Pitcock ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal et al","$10000","New York Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Ramthun Roy","$70000","American Bankers Assn"," Roy J Ramthun ","Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jeffrey A Tassey ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Michael J Beer ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Steve A Blumenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Jack Steven Hart ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Susan Hirschmann ","Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Robert J Martinez ","No Revolving Door Profiles","Non Former Members of Congress"
"Williams & Jensen","$200000","American Bankers Assn"," Joel Oswald ","Revolving Door Profiles","Non Former Members of Congress"
